commit_hash,prob,prediction_label,true_label,cluster
9a5b9ec253f145fff8fe80f602705302de1802f4,0.2899198,0,1,1
c9c4dfa594ab2901ba627d68c0fc043806ec0ab1,0.4853687,0,1,1
815b269deec60ec69f4e5e5d555afe9b98c18cb9,0.32335952,0,1,1
8ff987bd1b9ad2b00d32f8bd6594bffc27cff335,0.75494426,1,1,1
f1cbfeab32df7fa41945204568e01fb2d4c4a4b8,0.3302578,0,1,1
2b0658c59d6285547a5c6de7ac71c7cb134ce975,0.44797453,0,1,1
657db79f304679aff1f0d74a6d618ae23a3bdb54,0.5967183,1,1,1
364232f781d0cc91cd4b83012e1f49e62fa81190,0.47166237,0,1,1
83af8f89e7b7c8669520b9d46ce212665d0d1b90,0.58391607,1,1,1
10ec5a35b13963b953d3c6a9d8321dcecf11fb3f,0.7161926,1,1,1
9d4f7a03f3a02c8598751c2c93f09525aa1f1789,0.5499587,1,1,1
6ffdfbb8c97d7f70e5cb57be566f1c90e35e03ba,0.47128206,0,1,1
8a3b3b537a30b14c4ffb5eb32ffa41d5027bddad,0.51071787,1,1,1
530432ce029cdfc7ab479b0002281f0f719ae724,0.6041848,1,1,1
3ab6698b6ae590ae1ac5758d988837d89ea74b3e,0.07195242,0,1,1
5bf5366e2d5eca700d33d5882b65a5795cb3d656,0.63951266,1,1,1
e972869486f85c3424875a443eb04bda2eeb6bd3,0.4229675,0,1,1
ccf1b0aa6159ad15c07cbc75ce6b9f17ad18f9f0,0.4319129,0,1,1
780b2281d86cf89cf5dd717c1cf54bbd48783654,0.46108535,0,1,1
06c27b37ccbde70514e035a50ba0a6ee1ff94ea3,0.19622414,0,0,1
1d1c41945a50a740519131bfff4e1875de69dd6b,0.1781623,0,0,1
dd2aaccc0737eace57a949f2d7d7291bddb81ee9,0.53927004,1,0,1
bbda5de4098e0ffb884384a2fbbccae8b181742b,0.0833085,0,0,1
927ee0fc7f47c7c6ccbd72a184aaa6215d77943c,0.49858388,0,0,1
71e40d0b30fbef976da3595fef8736a4e1245466,0.34215072,0,0,1
99323ad68c5eb3f9bae4314984931acca3699521,0.20211133,0,0,1
c49a87abdb6c07a123a2234f4ec5ca3d21306d69,0.5136216,1,0,1
f781fcaf0f19766f7c9105911613f86d22b2091a,0.23704146,0,0,1
9cb610bcbc3c541a3326d6504056d5526876c4cb,0.22970062,0,0,1
dfbf61485179f5c020a4f4a5e57db61451ad3c37,0.09175671,0,0,1
3b150986e192686a30508b2690434a8b4bace9fa,0.40083465,0,0,1
001b970685ef0cb3904d2d8b0b2dfc2462eed870,0.05170814,0,0,1
66336833dbcff38eb7c26595ccc15f7260450cba,0.41273254,0,0,1
57e30900f5c023af6415ce35645ff0a5b2503e42,0.061772052,0,0,1
a83ea28f9a9c400e32a14173f6e6d4e5578da720,0.46323723,0,0,1
cb8cf1574f99fc51c9e67b9456ea4d494fd4cf29,0.038326878,0,0,1
101ce134125f513eb9bfbe86f7a7ba7262c1c5fa,0.070569724,0,0,1
a4ecf95d9a40472b7e7afa1d4839138b7fd8767c,0.044457473,0,0,1
b7ce303e349329cbee3eb45a064f0a2ce3179d0e,0.16479181,0,0,1
e1da6a8f2e717adcecfe47abadcb036725378d40,0.37179384,0,0,1
c63413182017e069393963d07570ec69f373ee1b,0.03127294,0,0,1
8bba18089a1acf29f9d2433efc229d5c851f42b1,0.34398454,0,0,1
189b6fb17acf08680f7bcdcb27ea030f5439cfdf,0.61336404,1,0,1
3ca9d81f0503ad6100612031d57322e7ac40b9b5,0.72982734,1,0,1
f295b186fd8f6c619d34a8c69c6a1307f2276779,0.02772403,0,0,1
bf90d2225e9d94ed741a19ce2200dd80c49a17b1,0.21446238,0,0,1
818af0c8d1a99b34e5bc3bb67ef6c86bbd9b113d,0.2789336,0,0,1
02c7974c113cc2a51d6741491080058470265899,0.31105164,0,0,1
686b9844bac3f741b6ba98e400a2a334ba8bb6ef,0.23270561,0,0,1
2b0c681de2a8cb1570682a8309e70d047177a7d3,0.4471717,0,0,1
027c193cf1c012cd5bae06446496136a582c180c,0.02983722,0,0,1
3e2685014a3b02938488718fbd2218d849e3fdb7,0.02341265,0,0,1
b73744b718bff5da7b22c798ceb9d58b360fb1ce,0.27680075,0,0,1
6434081874fdda9b8bbbd9c2b76818116f33f9b9,0.5316338,1,0,1
432d6f4beed5a24df71271b9b65552b6e6f4bbf5,0.3566529,0,0,1
5ff03d2416c10fd1ad6313a993adacaed232ba1f,0.39577606,0,0,1
f06bab48060d2fb4075a339b7eb01887a241d403,0.29526052,0,0,1
bddd536a9f951db0dc14930c16233de30d950e03,0.28522184,0,0,1
c75bce14266b727c0bd022929d3ee10bc3062704,0.27185103,0,0,1
1d3c845a415f1e103cfcbe319d99fb0d29597f98,0.54416376,1,0,1
11bfce381bfd0ea9fb854514460317156c3e9be2,0.4992338,0,0,1
4a10030ee78ea8da944f6d52e3c671799d73b5d2,0.30505362,0,0,1
1788d2820668df9d4cbeb73b1e28ef88a203a7ec,0.07512496,0,0,1
4fceb8eef077039b116ae6bfd4003f023ba47f50,0.5316915,1,0,1
d141f3c34d9251071f95188da50e4c57f9870bfc,0.107812,0,0,1
2ff81900cad4eab3eb7805194cac5546ae1fa71a,0.6247782,1,0,1
139ea515194e9fb0129e28ebdab801cf2759dbdf,0.455902,0,0,1
db36398f07586da1150cea33282e42fd07fec6af,0.46934086,0,0,1
bc6032121f27c3c7d4ace97615162546aa202dda,0.047937024,0,0,1
5166f3dd04980177e46293408d998087040d4c19,0.32150206,0,0,1
eb19eaaf33695abbdb032f8f60e121a73a33b6d4,0.38513526,0,0,1
b14ad2e30a3f6f8e3112b375a1379f5eefb09050,0.44684833,0,0,1
570a54188a2b3e909285c40b8261a9edb91a8d56,0.53929204,1,0,1
d37041ca62ea9eab6e777bffc15ddab49941217a,0.48430225,0,0,1
09e627c07fa47a256daad84fef2663a2783aa8e5,0.4568032,0,0,1
9bab385a04bab326263ebad1582da1e7d54aaa95,0.085361995,0,0,1
