commit_hash,prob,prediction_label,true_label,cluster
9a5b9ec253f145fff8fe80f602705302de1802f4,0.12227612,0,1,1
c9c4dfa594ab2901ba627d68c0fc043806ec0ab1,0.58101994,1,1,1
815b269deec60ec69f4e5e5d555afe9b98c18cb9,0.3754988,0,1,1
8ff987bd1b9ad2b00d32f8bd6594bffc27cff335,0.7161112,1,1,1
f1cbfeab32df7fa41945204568e01fb2d4c4a4b8,0.3077305,0,1,1
2b0658c59d6285547a5c6de7ac71c7cb134ce975,0.3770275,0,1,1
657db79f304679aff1f0d74a6d618ae23a3bdb54,0.6783806,1,1,1
364232f781d0cc91cd4b83012e1f49e62fa81190,0.39962614,0,1,1
83af8f89e7b7c8669520b9d46ce212665d0d1b90,0.7099586,1,1,1
10ec5a35b13963b953d3c6a9d8321dcecf11fb3f,0.7105276,1,1,1
9d4f7a03f3a02c8598751c2c93f09525aa1f1789,0.67244333,1,1,1
6ffdfbb8c97d7f70e5cb57be566f1c90e35e03ba,0.55473316,1,1,1
8a3b3b537a30b14c4ffb5eb32ffa41d5027bddad,0.79816544,1,1,1
530432ce029cdfc7ab479b0002281f0f719ae724,0.83182025,1,1,1
3ab6698b6ae590ae1ac5758d988837d89ea74b3e,0.076782614,0,1,1
5bf5366e2d5eca700d33d5882b65a5795cb3d656,0.8138914,1,1,1
e972869486f85c3424875a443eb04bda2eeb6bd3,0.62931144,1,1,1
ccf1b0aa6159ad15c07cbc75ce6b9f17ad18f9f0,0.7235463,1,1,1
780b2281d86cf89cf5dd717c1cf54bbd48783654,0.6434218,1,1,1
06c27b37ccbde70514e035a50ba0a6ee1ff94ea3,0.022128338,0,0,1
1d1c41945a50a740519131bfff4e1875de69dd6b,0.23531777,0,0,1
dd2aaccc0737eace57a949f2d7d7291bddb81ee9,0.4469654,0,0,1
bbda5de4098e0ffb884384a2fbbccae8b181742b,0.052543417,0,0,1
927ee0fc7f47c7c6ccbd72a184aaa6215d77943c,0.4607767,0,0,1
71e40d0b30fbef976da3595fef8736a4e1245466,0.3661736,0,0,1
99323ad68c5eb3f9bae4314984931acca3699521,0.058198996,0,0,1
c49a87abdb6c07a123a2234f4ec5ca3d21306d69,0.22403598,0,0,1
