commit_hash,prob,prediction_label,true_label,cluster
6e710a1f78a4a733020a4b2d1f07b6fe4c6684f0,0.45636502,0,1,0
951b253fc38c09114d0fe273a3758a15c151a8b4,0.59586465,1,1,0
f3539c7eb312b127122084279002d3fd238c9a17,0.3558324,0,1,0
7aa5ba380ef6aea0f2f594873b4c7378adab0f18,0.5423893,1,1,0
def1380280b9be6d166d3938ea4b0254e9b55dc9,0.5317769,1,1,0
cc06ae9bf7a1fb6cee46c40d2a6388ac05d3f5d1,0.43840757,0,1,0
7972f1ac1b85a5174c9f293ad98abc87edfe42e6,0.37317187,0,1,0
bd1c4ff86fa21358949e925274f5b8146f5d02cd,0.44322184,0,1,0
be2aa80bc371d600ab2230c545051ea6454577f5,0.5505479,1,1,0
68b033741b02c3ae54d649e858790732bc5c2d27,0.38753948,0,1,0
4f5d25205a9cec988de300a452d641a155406b79,0.37822315,0,1,0
d1e97bc85338c563f4f732bcf917a08b3cbf4792,0.51830006,1,1,0
d40c01673e866c3c3b5b51bce66e9518924cc31c,0.43917987,0,1,0
5f7d5690a97b2ad95bbe381695638f0c7ca2c4ff,0.29075864,0,1,0
8d340a008767c5d954b7539e825b4c90eb15ab9b,0.53136325,1,1,0
84e490b66f61e11366b62efc42e64b60ae7db35b,0.4699811,0,1,0
fc939bf6838f4bf986e0b42fddee3df6712371a5,0.3752757,0,1,0
5c798eb50aec6040f415b6def1912d4345f8310d,0.45101556,0,1,0
d1758567765117cd395ea47319d3acde7fc663b1,0.47679135,0,1,0
517b8beb06f63301629f0ec3f58f6b667061d3fd,0.6371432,1,1,0
5c715cd84d600c0df0215846efaece2ab4673546,0.2959532,0,1,0
dff4cea14174548f52d6fcc66c9bfd7a339b7336,0.441763,0,1,0
02ae34d1d3f3c9f9c25160cb14c119958f25af13,0.21054123,0,1,0
8e0e1c32ff1ed1da4f09fc9917812e6457e6fef7,0.5217472,1,1,0
18c5b2536c114c86b810bb3ee94474fec596a462,0.11030579,0,0,0
c6e4d8c9f534d3e70e79bf718e40724d56186109,0.5374421,1,0,0
5b5ecff53b50a67179f6245bf60047c59f027e26,0.35371584,0,0,0
46dcd98ceb70720f96d4cfa23b001ff108bdaebe,0.3345012,0,0,0
dcbfc80c4a14b91194fc8b74760b079cc0a4ce42,0.30645537,0,0,0
23492711d234f2fa647bac46997e361bcf985423,0.52556866,1,0,0
f10279a29d47d389a31da907695673a992555adc,0.55754197,1,0,0
8d5925b52b48b4c69934ea5c48aa298a2ec74e84,0.32411495,0,0,0
a30aafa016409048747fe9730d6f7892eb12d7c5,0.39304152,0,0,0
a3611513fc4de7234ef49ae46d646b0795ac7110,0.27034643,0,0,0
d0eb1d1dd1d9aed27c433d78a76962340fcbfc1d,0.40988088,0,0,0
1ae9dfaf45e0a51ee7d604551f7e1932d1787975,0.39186767,0,0,0
1c2d56e8a91b0f64317a9e02cfd4b45b03d3019d,0.26961923,0,0,0
2cd92aa6e3f44df6b0552a28b83022a7f92f8946,0.36096957,0,0,0
79ad715f02e02af76da0c6e47c164a80768a01ab,0.32101157,0,0,0
e5b948a1687270192753993c998d61c7a91faf49,0.28968483,0,0,0
b81a48d78dd9be1c3eae57cece4c88df92c30247,0.2417232,0,0,0
0b873b95a840f8cfdb51f4ceea3b524d46d20715,0.21327138,0,0,0
e350a38760c93e373562d6a3e906df5904250146,0.5665237,1,0,0
660431cf4f7e2bda887a0e35ad3a76bdccc14110,0.3141009,0,0,0
f65e9aa63f8f266023a986507834585a9580c555,0.05439859,0,0,0
