commit_hash,prob,prediction_label,true_label,cluster
9a5b9ec253f145fff8fe80f602705302de1802f4,0.29647398,0,1,1
c9c4dfa594ab2901ba627d68c0fc043806ec0ab1,0.5391491,1,1,1
815b269deec60ec69f4e5e5d555afe9b98c18cb9,0.40399462,0,1,1
8ff987bd1b9ad2b00d32f8bd6594bffc27cff335,0.8184531,1,1,1
f1cbfeab32df7fa41945204568e01fb2d4c4a4b8,0.42859474,0,1,1
2b0658c59d6285547a5c6de7ac71c7cb134ce975,0.38877553,0,1,1
657db79f304679aff1f0d74a6d618ae23a3bdb54,0.6156587,1,1,1
364232f781d0cc91cd4b83012e1f49e62fa81190,0.52498233,1,1,1
83af8f89e7b7c8669520b9d46ce212665d0d1b90,0.63348275,1,1,1
10ec5a35b13963b953d3c6a9d8321dcecf11fb3f,0.78806436,1,1,1
9d4f7a03f3a02c8598751c2c93f09525aa1f1789,0.603338,1,1,1
6ffdfbb8c97d7f70e5cb57be566f1c90e35e03ba,0.54400486,1,1,1
8a3b3b537a30b14c4ffb5eb32ffa41d5027bddad,0.59136355,1,1,1
530432ce029cdfc7ab479b0002281f0f719ae724,0.68342674,1,1,1
3ab6698b6ae590ae1ac5758d988837d89ea74b3e,0.09683764,0,1,1
5bf5366e2d5eca700d33d5882b65a5795cb3d656,0.69519013,1,1,1
e972869486f85c3424875a443eb04bda2eeb6bd3,0.50892997,1,1,1
ccf1b0aa6159ad15c07cbc75ce6b9f17ad18f9f0,0.51680565,1,1,1
780b2281d86cf89cf5dd717c1cf54bbd48783654,0.49755865,0,1,1
06c27b37ccbde70514e035a50ba0a6ee1ff94ea3,0.15354203,0,0,1
1d1c41945a50a740519131bfff4e1875de69dd6b,0.38059446,0,0,1
dd2aaccc0737eace57a949f2d7d7291bddb81ee9,0.590662,1,0,1
bbda5de4098e0ffb884384a2fbbccae8b181742b,0.09475362,0,0,1
927ee0fc7f47c7c6ccbd72a184aaa6215d77943c,0.42894372,0,0,1
71e40d0b30fbef976da3595fef8736a4e1245466,0.37030023,0,0,1
99323ad68c5eb3f9bae4314984931acca3699521,0.15661505,0,0,1
c49a87abdb6c07a123a2234f4ec5ca3d21306d69,0.5930539,1,0,1
f781fcaf0f19766f7c9105911613f86d22b2091a,0.2524167,0,0,1
9cb610bcbc3c541a3326d6504056d5526876c4cb,0.64217526,1,0,1
dfbf61485179f5c020a4f4a5e57db61451ad3c37,0.4378558,0,0,1
3b150986e192686a30508b2690434a8b4bace9fa,0.22549823,0,0,1
001b970685ef0cb3904d2d8b0b2dfc2462eed870,0.07165881,0,0,1
66336833dbcff38eb7c26595ccc15f7260450cba,0.3844046,0,0,1
57e30900f5c023af6415ce35645ff0a5b2503e42,0.08195594,0,0,1
a83ea28f9a9c400e32a14173f6e6d4e5578da720,0.43282402,0,0,1
cb8cf1574f99fc51c9e67b9456ea4d494fd4cf29,0.063622594,0,0,1
101ce134125f513eb9bfbe86f7a7ba7262c1c5fa,0.07071614,0,0,1
a4ecf95d9a40472b7e7afa1d4839138b7fd8767c,0.055410933,0,0,1
b7ce303e349329cbee3eb45a064f0a2ce3179d0e,0.17171323,0,0,1
e1da6a8f2e717adcecfe47abadcb036725378d40,0.38824123,0,0,1
c63413182017e069393963d07570ec69f373ee1b,0.037606504,0,0,1
8bba18089a1acf29f9d2433efc229d5c851f42b1,0.3891184,0,0,1
189b6fb17acf08680f7bcdcb27ea030f5439cfdf,0.73056316,1,0,1
3ca9d81f0503ad6100612031d57322e7ac40b9b5,0.15985444,0,0,1
f295b186fd8f6c619d34a8c69c6a1307f2276779,0.03860672,0,0,1
bf90d2225e9d94ed741a19ce2200dd80c49a17b1,0.07667307,0,0,1
818af0c8d1a99b34e5bc3bb67ef6c86bbd9b113d,0.27655122,0,0,1
02c7974c113cc2a51d6741491080058470265899,0.2926137,0,0,1
686b9844bac3f741b6ba98e400a2a334ba8bb6ef,0.2572738,0,0,1
2b0c681de2a8cb1570682a8309e70d047177a7d3,0.5073372,1,0,1
027c193cf1c012cd5bae06446496136a582c180c,0.04010473,0,0,1
3e2685014a3b02938488718fbd2218d849e3fdb7,0.029939625,0,0,1
