commit_hash,prob,prediction_label,true_label,cluster
c3768b0fba8f2f565118c611f4ced4bd6143d022,0.47374985,0,1,1
16d64a96a0a07468bb8b2d3293d374bd4373cd70,0.15095985,0,0,1
1f0919e28420fbd1568ea1c1fd4cf7b46eca9b04,0.15676963,0,0,1
4e347adfdb1a84535440d6c9f392d134a84969fd,0.1456446,0,0,1
9818f5ce6f76224f0d5d5c8ad583d854b8cc6872,0.17861326,0,0,1
dca231dd1b2629f45e65cf46b6f91803fb448aa2,0.15861572,0,0,1
9930786b2d05890fd071332dd1b9d7d7ad0e1b3d,0.03788542,0,0,1
b367c37c2e92ae652e49b361425bdc7ab3390f25,0.018336024,0,0,1
bbd32a63be1334620c1f52bcf4494de4b1e6931c,0.12535009,0,0,1
6868968abdfb03229bb0dd60e57a502db45394bc,0.09084194,0,0,1
3fcfac543d8e54b93695ea5f32b1820c5e5849dd,0.1772282,0,0,1
af50960c662e2d006dccd4156ca85ba3b2d3d5b9,0.039046932,0,0,1
99d1ccf360643d89b88bdd218fa917d365d95cde,0.11333836,0,0,1
3c32e5384eec3142bb017fde824dd1cc0db48876,0.015289237,0,0,1
b4621118821f29afd3d5ea47eb8a684f4e5ed3ee,0.018936312,0,0,1
eb3f760c1c38fe3910d979e75093da67f685e2f5,0.060393468,0,0,1
efb03bdc301d917b746e6716f2a074f54ded723b,0.06822758,0,0,1
3ff71911718c07ca1016ca855aece547061db85e,0.057970937,0,0,1
01f84f2b0d9c13ac82ad471469b6a5692d0f8cbb,0.21926631,0,0,1
a95c1598ef693cbd7d874c33eae82433693b75d4,0.07691908,0,0,1
6fb796db3d138b4e97dc1fceadf6bfdad74a3533,0.14151055,0,0,1
cae430631d5472394441cc82e142103c3a70dc83,0.13349204,0,0,1
47b76cc60f7b73188cbb47a0879aabfa0228be31,0.2045365,0,0,1
c64d12958fc711d667f26d0173bbaf96157d629a,0.15030722,0,0,1
643590426ee7255ee5e1e661b9e2ac8a9052dbed,0.18101802,0,0,1
31ad1256c66f47e58b7ef40955953e4a1c6bdbf0,0.12527455,0,0,1
3c984c22552eda0fb5b200efb3f239213a4a04ca,0.018624304,0,0,1
95db7d0aab9bea25d3a14db42a7787ef77861f45,0.3387323,0,0,1
40f0cea10371f88cf29e634bedb1ee7736ec14e5,0.09025671,0,0,1
1d6f5e40ff44f08fa67c6a2b57f7ae4a5e4b0be6,0.066866085,0,0,1
e0270b0562d42658a57c4fcbf0cddfb5673baf5c,0.18367548,0,0,1
6eebee491388abd2ad61a15d3f28b167c9f0f7dd,0.23067889,0,0,1
3866c74f9a5cf7afa7fe5366fd056e92e0551191,0.52726513,1,0,1
ae3f537711b1375c4892130d65cb60928549cf58,0.052698903,0,0,1
49c3caccf463ee26dffacdf11356ff4fadbd854f,0.041498605,0,0,1
25ac3249dc2a40bd52ceccc9251c8446b036d197,0.0700731,0,0,1
6ce9662add46e3cf144be07f7ebf18e2d25a7abc,0.059901938,0,0,1
111c4a5e54dbb1bec6537eca02618e2287bd23be,0.065985024,0,0,1
e30788367dc7ce4e4e2d8152bc7370af8ac2fd0c,0.35533988,0,0,1
b1875ac1abf9ae86f5a589c5144c8c9902a1dfa2,0.5243163,1,0,1
307ed458578e68e68918d3ccdcf4798c57e084f2,0.5888872,1,0,1
0caff290df54a8a3b653840fe257fea94807d697,0.035814524,0,0,1
b44b3d95b321cef0281cdf130e8c286bfdcd60af,0.038939185,0,0,1
8f77bd63d8b5b2ab593b134fef2bf5e59bed0441,0.36387238,0,0,1
4e410e068b8d367c53766a7da712b1b6f3fd8101,0.030841785,0,0,1
2412c90ba5584fed123fa6a33e752e6c8eaf74e9,0.063484006,0,0,1
47ed0c7cdcb4d516e41769e38a9cd5ef4d01713d,0.038324866,0,0,1
f5ea49326cd5c09f0782b0d1bcbdcde9053ee316,0.45813566,0,0,1
7b0388878e522468f90ea163b15ccfba05616c95,0.020407706,0,0,1
330d5cf99c1eefe3fe86dae260a8873068650866,0.43847266,0,0,1
88d3eccc6805ccdb122b0acd50891229646b5ec7,0.40769386,0,1,1
2612035deb0c873174123b5f841ef6edc00261b9,0.7102258,1,1,1
3b98bf44eba7958f12faa33cc0e5635b33fdf0b5,0.62630254,1,1,1
f10cb0ae4f7e395bff64990f94cf32ffa21b668a,0.5358607,1,1,1
5bdd4dc1c46eb4949be1a41161ed12aac21b2add,0.49727172,0,1,1
d0db7f2df94c68120e72de479c773dc77d359f14,0.4784932,0,1,1
210ecb5015a870f2501ed23eb7a896dfcfa981dc,0.38244495,0,1,1
0efde604a26e730631ae8bece0d1e137dfcfb5ca,0.3611958,0,1,1
5d23a96a09f7401ee5fdb9d5b1fa2588e8d6d2b9,0.55990714,1,1,1
514cdf8f1ae0ebff29e600e4888928bb28b18345,0.46982452,0,1,1
21fb80f02c177a99cccd69899703424eab803c34,0.4677085,0,1,1
5755533ee0d4c2a0ae42825978bb97a141823b5d,0.49468884,0,1,1
8c1ab0dbbe2ff8aa733fcfeca774ae0dacaa6ca8,0.445234,0,1,1
dfc6dfa3ed711d08678fabf98fb70bdf1170820c,0.5237164,1,1,1
998fc42b9a73b7cef079fcfe99b1f36da210bf6c,0.49364308,0,1,1
ee5885049faf1933fac107065874d54a2c6ceea3,0.39772367,0,1,1
fd19235ddf3b1e0290fa06e67ab30eaef2312cf1,0.49022692,0,1,1
5dce7b8948fb6fbc9951d2815ab07620ab77b1c1,0.5223046,1,1,1
fab114fa0c0dfff6c3541fb08de6c261dc5710cb,0.42014182,0,1,1
acf6e75f21c004eb498a7317e12c0bc3e491deb3,0.46469215,0,1,1
5035d291aafe4ddf3de657ac41ed4f68521c45b8,0.42274088,0,1,1
5b7d3f5f4a40ad6e0ccf8ddde120219ba53cb3e6,0.5538417,1,1,1
c3f8825c6b07812567c37c2901fd13851154ae85,0.4321718,0,1,1
007ccb24ec4b6f9b8480ec0cfd9bc1894bfdee0e,0.47605094,0,1,1
10a33f30954af3ca26ffd8eeaab1081cb0e8a360,0.32523406,0,1,1
3a771aaec8b8c7f991bec11db5d6c7c572206550,0.3666235,0,1,1
b985d79f12b7110e9b1e13dd437b25ebd40be551,0.44903502,0,1,1
dcf38a0d2a49b6b96c557aa4475f734a6ab2dc02,0.4207728,0,1,1
9720cbf8b2b6595f79e08f2964c53e47c96324f4,0.48166406,0,1,1
663521121083c36fbff550f23fa14bc74b73174b,0.37904188,0,1,1
c967c45dda15afa1ef018ed262d4749d3cf7a1dc,0.028663147,0,0,1
c0b20c88436ceefa62fa46d96581d00068ed82e0,0.26164842,0,0,1
32245cc39c025ce9a55b094dc90c2e07121b8453,0.33370727,0,0,1
4832020a4536cf042f0c57e391ac988be8c34786,0.41956848,0,0,1
be14171c38d4056a0ee6c0f3d9f89e980b0ab1d6,0.036829747,0,0,1
e2b5ec79fcafdaff9f017853620ca2a6ee224fdf,0.034114547,0,0,1
e36edf93c3759561110185fe4c70828b2bc45570,0.37540144,0,0,1
a3dc5a0af3c951e78bbcc65a24280368d8f9df96,0.04220314,0,0,1
d38e655b40297b019841baead8dab939cfab666f,0.05584365,0,0,1
98d467455efde1154658fce4f167c8b0d8208924,0.24110982,0,0,1
5e6c50f762e5962382c3facbe638c0bae5e94382,0.027620211,0,0,1
b66ff17a80c4909609fdc6ae26ea756edfb2f788,0.018844672,0,0,1
870ecd661de26988c206c95ae805cb67f4850946,0.029067697,0,0,1
06b9c1c9fc4a87b97edf865827fccb725e9bc598,0.017258631,0,0,1
41edd3fe866ed84011e1f5e5c2edef9513729dbf,0.043621145,0,0,1
f4af86529dd72bf046a14d1ae3e871fe2e78492f,0.33829936,0,0,1
3794d76fc988731e53e36954794c8dcdebc6b91a,0.019833796,0,0,1
004ce99853502341d572ccc952ad6627e7aef7e0,0.24653749,0,0,1
1946c07f8aeaa2307ff828943dd1d341c426d2f8,0.061421663,0,0,1
91d4a41281e7b4134ef8946bb693229301719115,0.051764123,0,0,1
8090863a37bdb89c24fe2a38c4ddcf4cd5dcb3f1,0.20217508,0,0,1
c6eeedbeb8240cc9ccde667c61c3c5f8266805be,0.31998983,0,0,1
036ecdffae37f5dcbbbe9e7f7626de5eaa9bd932,0.02548603,0,0,1
7e8559b8e3f84bdf1acad71e4ffce4a448a436c1,0.030927317,0,0,1
